term,estimate,std.error,lower,upper
b_Intercept,4.0835992662155745,0.08273234801511184,3.9489092104277654,4.221593607920662
b_courseSPA_2,0.013199560113519892,0.05731974464919448,-0.08007964526973373,0.10613246813263719
b_courseSPA_3,0.12622770653824478,0.058039266685176186,0.031606221984749314,0.22201308593821445
b_regularityopaque,-0.8712156497715725,0.053065760354033216,-0.9578214204856802,-0.7821745915108262
b_regularityreverse,-1.3157325498528414,0.08734268079504946,-1.4612492500493912,-1.171182996900796
b_languageother,0.31139935378943806,0.12571797595137785,0.10506030418795861,0.5210504079400928
b_languagetype_1,0.5439560711722828,0.0964355777348912,0.38868800864200076,0.7036326176819803
b_languagetype_2,-0.17408588595939004,0.1034703416760607,-0.3443865085838496,-0.007062673064574297
b_span,-0.2908366634199558,0.018966223624280232,-0.3222529124835317,-0.2595376948299314
b_stud_gendF,-0.008029023579646565,0.06062583715549436,-0.10699750651948148,0.09429170312488616
b_pos_headADJ,-1.0767022492644511,0.08032202019746071,-1.2084570630740323,-0.9452241299442079
b_pos_headDET,-0.7476688374708143,0.20716660434444917,-1.0768066421799205,-0.40820829636482114
b_pos_headPRON,0.019261854236808543,0.3794708034187835,-0.5860383043311198,0.672241416718684
b_pos_headPROPN,-1.9534726644514417,0.186193720955859,-2.2529001055894318,-1.6493676148544105
b_gend_headFem,-1.781500212948961,0.06529269512666788,-1.8904161095083654,-1.6753094743413632
b_gend_depFem,1.0066282043704227,0.05665945708997567,0.9123873016022098,1.0997322200569113
b_pos_depMUADJMU,-0.628527601130638,0.1846231584233259,-0.9303262393621926,-0.32518598972202756
b_pos_depADJ,-0.522786300875734,0.062005642578980905,-0.6239768098331985,-0.41945585653215356
b_pos_depNOUN,-1.154189304609198,0.0880831146351946,-1.3016624457990287,-1.0117381884967938
b_pos_depPRON,-0.54923480499145,0.1364873169297455,-0.7695120599053175,-0.3244834294729825
b_pos_depPROPN,-0.766475168903068,0.08544678619785513,-0.9052731689714573,-0.6254331155887716
b_pos_headADJ:gend_headFem,0.8611776870759473,0.10651309255342842,0.6846243260270598,1.0323038270363987
b_pos_headDET:gend_headFem,-0.7875158698159527,0.23593025484332653,-1.1867644403944018,-0.4107822080991391
b_pos_headPRON:gend_headFem,-1.67683948216809,0.48446683949764474,-2.467565870993416,-0.9151006470148495
b_pos_headPROPN:gend_headFem,0.8311023267750859,0.30789174028543315,0.3267184498165813,1.3370075159133183
sd_sis__Intercept,0.6208944513839271,0.03264046516520936,0.5675171493966479,0.6751710356064345
"r_sis[912000868,Intercept]",0.283942013943028,0.5694723189126344,-0.6463162042149264,1.2397054013979603
"r_sis[912005290,Intercept]",0.25606552005613703,0.542118620425896,-0.6158623857574961,1.1581938513827537
"r_sis[912011022,Intercept]",0.01639476591733341,0.5586128478229705,-0.8714475889484113,0.9592552715360374
"r_sis[912015280,Intercept]",-0.08672755665222152,0.49222475612210015,-0.8902178963253731,0.7480836866169224
"r_sis[912025018,Intercept]",0.08171656509829511,0.48324003391000675,-0.6960055761853075,0.8840247879036669
"r_sis[912065638,Intercept]",0.021147185234005435,0.5418736692089625,-0.8507478242064742,0.9176879148570043
"r_sis[912073358,Intercept]",0.11876484730769228,0.5144484875644405,-0.7174635614160085,0.9803097997903563
"r_sis[912080765,Intercept]",0.09172531314472734,0.4796150942477061,-0.6858694504648712,0.9047428046387112
"r_sis[912085841,Intercept]",-0.38786959752503414,0.4211504722067769,-1.0362252020417932,0.3103294219616205
"r_sis[912087043,Intercept]",0.38829738672457964,0.5449696779835145,-0.4894882472085503,1.32668290435635
"r_sis[912093875,Intercept]",0.1824339198464115,0.44945156534090747,-0.5477579036215408,0.9269555198992991
"r_sis[912114916,Intercept]",0.6855883038749059,0.4823466743469751,-0.09330188965935668,1.4945828661122622
"r_sis[912143699,Intercept]",0.34346774016723247,0.5353807839412208,-0.5234320437458004,1.2603554022991126
"r_sis[912150080,Intercept]",0.711058731436182,0.4457010751631828,0.011329993812593647,1.4646944795463839
"r_sis[912165732,Intercept]",0.20629622055392113,0.5367287065045889,-0.6687846766855738,1.0713468164176116
"r_sis[912174367,Intercept]",-0.21931618467532188,0.40928628233035264,-0.8675284599958377,0.4697029480863078
"r_sis[912181923,Intercept]",0.22457677618231228,0.506351591360405,-0.5935562579086388,1.068247979002953
"r_sis[912197234,Intercept]",0.3033001121626152,0.45592005614610676,-0.4311225645499137,1.0671657170887288
"r_sis[912201463,Intercept]",0.2730829893548236,0.55575263771815675,-0.6496019332308356,1.2078701190666887
"r_sis[912204570,Intercept]",0.36207679111785274,0.5296022277916322,-0.4968114309265272,1.2381666791825212
"r_sis[912214502,Intercept]",0.7833898360382436,0.48598973838488546,0.012151544335764736,1.6070490763555358
"r_sis[912232542,Intercept]",0.1625801191649738,0.5387115391158187,-0.7075829383610851,1.0776425249994162
"r_sis[912246460,Intercept]",-0.8830820886815127,0.47713024246989516,-1.6511525560086604,-0.0843809140403113
"r_sis[912252577,Intercept]",0.19225875166458428,0.5788900734506077,-0.7502719190345893,1.1629533029982744
"r_sis[912271396,Intercept]",-0.8006374533965833,0.5281719803496194,-1.662727274456767,0.08779004558857112
"r_sis[912280565,Intercept]",-0.1062166949740954,0.5198664211839207,-0.95442271735683,0.7594984307325354
"r_sis[912301716,Intercept]",0.05300322508809782,0.508691255394886,-0.7629943898121189,0.9105613802358898
"r_sis[912307150,Intercept]",0.0804973553991638,0.5336200436144759,-0.7796915754855565,0.9648199660704192
"r_sis[912308531,Intercept]",-0.5449644409442078,0.46617866736584684,-1.3068267551047834,0.22413031366519806
"r_sis[912309365,Intercept]",0.21848019905176583,0.5716400165695003,-0.7261210279402034,1.17050736470278
"r_sis[912314198,Intercept]",0.30667346671932477,0.45216114068894814,-0.43997508157417775,1.046845570910077
"r_sis[912330965,Intercept]",-0.320070527210062,0.48437829738155863,-1.0913517401585053,0.4955629224598893
"r_sis[912331689,Intercept]",0.06508267967556908,0.522887594182284,-0.7627782606205314,0.9351671315147763
"r_sis[912582933,Intercept]",0.20709732241226303,0.5167383623194172,-0.6496362789493839,1.0797948905642833
"r_sis[912598176,Intercept]",-0.17086725420475748,0.5173160099815841,-1.0198781998470772,0.6947795187336553
"r_sis[912650881,Intercept]",-0.6036774518101112,0.4849802347759722,-1.3722001936299195,0.18770143902779093
"r_sis[912651851,Intercept]",0.3789345844582473,0.5395355280576273,-0.499936631322814,1.2757468406239314
"r_sis[912654942,Intercept]",0.3287898270111877,0.5395062378261095,-0.5345852317129758,1.2420409854767442
"r_sis[912659691,Intercept]",0.3112820794351903,0.5646953033449769,-0.612813529096198,1.2519082951778049
"r_sis[912667913,Intercept]",-0.16877509190878445,0.5278065137399945,-1.0296255738682,0.6862783211574907
"r_sis[912672416,Intercept]",0.2925823458417306,0.5407345470157356,-0.5854076142935553,1.1649394832938798
"r_sis[912675882,Intercept]",0.20214018350842503,0.517910941653903,-0.6421998164623216,1.0976415245083058
"r_sis[912679370,Intercept]",-0.33259003273280147,0.30976092177862397,-0.8318422650426119,0.1875216560485211
"r_sis[912680589,Intercept]",-0.6683827924025102,0.3715290205225879,-1.2703722371116548,-0.05196225168465792
"r_sis[912685649,Intercept]",-0.19297409682279607,0.44809714577079474,-0.9126336071937449,0.5722476131730669
"r_sis[912688439,Intercept]",0.6742554581450337,0.45149123770617144,-0.06082172346185345,1.4460434115915732
"r_sis[912692483,Intercept]",0.054323752964914054,0.539380000396285,-0.838841093673016,0.9491912784096873
"r_sis[912695286,Intercept]",-0.5730377216912159,0.4321174809774433,-1.281745096544797,0.1626543014003437
"r_sis[912695532,Intercept]",-0.5411833226368189,0.43168651102910177,-1.2364608057875521,0.1803856325601647
"r_sis[912697284,Intercept]",0.13015073043215175,0.5164486914899108,-0.6868879467995112,1.010127930056822
"r_sis[912699677,Intercept]",-0.17819861605348866,0.5037742668786391,-0.9924332139533196,0.6692596265648743
"r_sis[912702904,Intercept]",-0.49825971303206823,0.43793281065297424,-1.2043280777413299,0.24890417914529123
"r_sis[912708966,Intercept]",-0.04557107450087423,0.46646332855525396,-0.823083044815997,0.7277945476156735
"r_sis[912712156,Intercept]",-0.20489002650491034,0.4463408099344304,-0.9446805120470337,0.5670790716740746
"r_sis[912719609,Intercept]",-1.0768217766044703,0.415429446076252,-1.7548550880529898,-0.3841475315034209
"r_sis[912721998,Intercept]",-0.19891554525284275,0.48393188129047987,-0.9927123538301988,0.5940199969708481
"r_sis[912722502,Intercept]",-1.000821377049109,0.41227775464196464,-1.6680382951922526,-0.3247396607780665
"r_sis[912723941,Intercept]",-0.6474724704621361,0.5465808369343927,-1.5346183052384355,0.25565048709315247
"r_sis[912725198,Intercept]",-0.5189917302884266,0.516385014120064,-1.34365455336026,0.3475641410436053
"r_sis[912727073,Intercept]",-0.06984647484711307,0.538264954718743,-0.9425292949553363,0.8076321666397737
"r_sis[912739906,Intercept]",0.3995885069521553,0.5469414354999514,-0.48513095432046904,1.335027190081733
"r_sis[912743918,Intercept]",0.19785768065218767,0.5164205928899657,-0.6397728477390021,1.0685067749829225
"r_sis[912754842,Intercept]",0.16745037655270079,0.5769475801554321,-0.7692559877784664,1.1276868885243778
"r_sis[912760344,Intercept]",-0.14429327964344113,0.4660067271765038,-0.8867034268272732,0.6368363205701609
"r_sis[912761916,Intercept]",0.8500080714442168,0.46774274505563973,0.08732972192034641,1.6334546664706544
"r_sis[912765161,Intercept]",0.259592827233124,0.4767532031284456,-0.5162149238247276,1.0513950852649412
"r_sis[912766694,Intercept]",-0.32095001436680093,0.42320066590056804,-1.014252588366591,0.39305764750261013
"r_sis[912767509,Intercept]",-0.2705664492404149,0.589931274940309,-1.2565078063397077,0.6926464190679714
"r_sis[912770606,Intercept]",-0.05511300474340463,0.39605276798457,-0.6863039532459819,0.6219264419955576
"r_sis[912770910,Intercept]",-0.13976234542310653,0.5044906624103,-0.9593239681895058,0.7016543593189083
"r_sis[912770936,Intercept]",-0.12805036626964775,0.4212305099947155,-0.8062209157386553,0.5631242712961104
"r_sis[912777560,Intercept]",0.26787730972389046,0.49497053400610536,-0.5191498940505891,1.0879392258063156
"r_sis[912787398,Intercept]",0.2524653294694471,0.4766827810905502,-0.5215730615164754,1.056284621265267
"r_sis[912788960,Intercept]",-0.8898332757416221,0.4425331483609007,-1.6138521667796737,-0.13873316258471394
"r_sis[912798086,Intercept]",0.39385596788027505,0.5298904106793211,-0.47227918364288135,1.2732124982101587
