term,estimate,std.error,lower,upper
b_Intercept,3.962535073787442,0.08344445462244503,3.826219614095818,4.096145657851849
b_courseSPA_2,0.04047544556782082,0.06347628920604242,-0.06159842705569845,0.1451075921245712
b_courseSPA_3,0.18169190591114265,0.06251034398695839,0.08097991391613635,0.2839081049052481
b_languageother,0.3988468427054703,0.17372068110767183,0.12193365876585585,0.6914071769569438
b_languagetype_1,0.5895140722229638,0.12704055265818173,0.38452665753595855,0.8014291016255282
b_languagetype_2,-0.03152145901632697,0.1730629042227355,-0.31152647049587245,0.2515572297541181
b_stud_gendF,-0.012153118464494074,0.0622771601663572,-0.11379853132133833,0.09188120199773293
b_regularityopaque,-0.8343516892936801,0.053374348975715503,-0.9236462324805089,-0.7468636467055074
b_regularityreverse,-1.2844722764133498,0.08380794492671718,-1.4257668506048415,-1.1474090557936762
b_span,-0.2942374473280049,0.019022802436194478,-0.3252422130515538,-0.26296454745510406
b_gend_headFem,-1.608747777941389,0.05522479711420595,-1.700550195251893,-1.5167739692233368
b_gend_depFem,0.9818646902308626,0.055279109325899585,0.8894101499034834,1.0742820703996905
b_pos_headADJ,-0.7354622667698337,0.07088033984613505,-0.8480994967327771,-0.6178626884974485
b_pos_headDET,-1.3832035459192822,0.09169377742589489,-1.5329388888430413,-1.2347844466030062
b_pos_headPRON,-0.7774152338824274,0.22122828968323402,-1.128009325341317,-0.4058990541873855
b_pos_headPROPN,-1.6292144381604743,0.15509658613552396,-1.8867526374967274,-1.3722158783446132
b_pos_depMUADJMU,-0.67572538117281,0.18753067053707673,-0.9774179564446104,-0.3627459900492016
b_pos_depADJ,-0.5065995229577069,0.05988096971280553,-0.6057344912297806,-0.4095790065548459
b_pos_depNOUN,-1.1560751820117023,0.08592694209368223,-1.2991219241564043,-1.0136286507994559
b_pos_depPRON,-0.515317496063649,0.1341780881343423,-0.7300091570829804,-0.28831240971345207
b_pos_depPROPN,-0.7853627393871967,0.08566951197081502,-0.9277293233362515,-0.6409896334068763
b_courseSPA_2:languageother,-0.41475377091933235,0.2615392273755689,-0.8405946748661735,0.003562890823252267
b_courseSPA_3:languageother,0.06108634466018421,0.27617846887588826,-0.3921236666751152,0.5179919402439196
b_courseSPA_2:languagetype_1,0.19535989952203792,0.2022960858386479,-0.1291709831273873,0.5369443054896443
b_courseSPA_3:languagetype_1,-0.44313327624123566,0.21798553929047945,-0.7993995649349256,-0.08140138064516159
b_courseSPA_2:languagetype_2,-0.16383685257927927,0.23886876193910825,-0.5428927215248358,0.2306792671307743
b_courseSPA_3:languagetype_2,-0.2697677086811054,0.2262722505671337,-0.6526671822785407,0.09859730633078183
sd_sis__Intercept,0.6389921874653698,0.032993425090408784,0.5861678828102905,0.6951833531760123
"r_sis[912000868,Intercept]",0.2852863740009554,0.5704471141835772,-0.6312855869536248,1.2371965948855728
"r_sis[912005290,Intercept]",0.2543589844738493,0.570856254916438,-0.7003214699711479,1.2161061445414432
"r_sis[912011022,Intercept]",0.0031260189549842054,0.5454525719941001,-0.8618710406093971,0.9008961661540871
"r_sis[912015280,Intercept]",-0.11233533788022736,0.4849505553221501,-0.8901391556341828,0.7155492162040623
"r_sis[912025018,Intercept]",0.1754301516180434,0.4916536509812783,-0.6129573476285257,1.0185289609139623
"r_sis[912065638,Intercept]",0.012430700184654822,0.5760081741645435,-0.9352243523512813,0.9751157743267148
"r_sis[912073358,Intercept]",0.10580745544069849,0.5201395994080331,-0.7206897678462401,0.9786989421377197
"r_sis[912080765,Intercept]",0.10057798757837155,0.525986805503071,-0.7700002296834737,0.95303906942475
"r_sis[912085841,Intercept]",-0.3992919019891299,0.43996825261859507,-1.0923904045825499,0.3456115871989383
