term,estimate,std.error,lower,upper
b_Intercept,3.9989885736877953,0.11895198744685918,3.8056636036558995,4.1965655134560285
b_courseSPA_2,-0.03212318649183752,0.09132149377332784,-0.18230770322997525,0.118399281955118
b_courseSPA_3,0.10886831408468291,0.09122856285539475,-0.03969367766357643,0.2584470917636008
b_languageother,0.3810237906720321,0.17779447903199985,0.09445724578230498,0.680682652627029
b_languagetype_1,0.6218001923936137,0.12692584693616044,0.4081263244376678,0.8263108166769629
b_languagetype_2,0.005222668943792213,0.1736226553062887,-0.27292183468337083,0.29264875144793834
b_regularityopaque,-0.546563611321605,0.12063616758256308,-0.7400558016181011,-0.34507811723511567
b_regularityreverse,-2.030070264727314,0.1571945860075684,-2.289637553475017,-1.7655948899311333
b_gend_headFem,-1.6753179170020556,0.1379948536174973,-1.9031259299254983,-1.4479090853622179
b_stud_gendF,0.0909008614598709,0.1115432679324882,-0.09183112341263731,0.2726002989648596
b_pos_headADJ,-2.5979226095946606,0.20748150819677652,-2.932161879625404,-2.254076647070706
b_pos_headDET,-0.6078044681621003,0.3412791926506092,-1.1510394673815494,-0.03712708361693026
b_pos_headPRON,1.0070171164732473,0.6836404877423503,-0.07532591895414724,2.169176665487217
b_pos_headPROPN,-3.203294528672266,0.35500104058034365,-3.7793230522433388,-2.615862821544615
b_pos_depMUADJMU,0.46168232634803713,1.0748423382900132,-1.2726117499404324,2.211537047875775
b_pos_depADJ,-0.05241184549080073,0.17356387659780076,-0.3299433839913224,0.23634865739181804
b_pos_depNOUN,-2.0026494984730268,0.2652700443713167,-2.4426632114229934,-1.5467425919919902
b_pos_depPRON,-0.9129500434708097,0.417088539839281,-1.5940733860039726,-0.23312941128142503
b_pos_depPROPN,0.1385035163976735,0.31520255344285003,-0.36650839935263063,0.6636847369621648
b_gend_depFem,0.9382661064953719,0.055901393472797406,0.8470393255453469,1.029530824407059
b_span,-0.262458257982174,0.02099921512989369,-0.2978290082474575,-0.22788442155891123
b_courseSPA_2:languageother,-0.3498781658664917,0.2563883917801285,-0.7744471902431044,0.07288370382835663
b_courseSPA_3:languageother,0.07338733994535838,0.27592824031883534,-0.37868372539245193,0.5230418845965293
b_courseSPA_2:languagetype_1,0.1932320615808902,0.20698415651529972,-0.14709980638303277,0.5350527530465965
b_courseSPA_3:languagetype_1,-0.49723453169837073,0.22562199446531464,-0.870735887304417,-0.133886125251135
b_courseSPA_2:languagetype_2,-0.21592691022097393,0.2360016557646754,-0.5955539186588906,0.1667576173274235
b_courseSPA_3:languagetype_2,-0.2587759330082222,0.23385398273600838,-0.6324142800349539,0.12771651842720722
b_courseSPA_2:regularityopaque,-0.12503833437030437,0.13262648885800948,-0.3467526223692075,0.09219478270985058
b_courseSPA_3:regularityopaque,-0.34249568681614634,0.12303318419897726,-0.5467400843849256,-0.1434858818720068
b_courseSPA_2:regularityreverse,0.1597780547125739,0.19561135817006037,-0.16015429124333494,0.4730651572530892
b_courseSPA_3:regularityreverse,0.41374735893292663,0.19358682945554084,0.09742791573560511,0.7299769675893277
b_courseSPA_2:gend_headFem,0.17879357271270988,0.10608212152657312,0.003670013982823763,0.35354827693858965
b_courseSPA_3:gend_headFem,0.2382041051923321,0.10209057515474498,0.07235365194705427,0.4064298157748633
b_regularityopaque:gend_headFem,-0.1742069569222755,0.11572697747033378,-0.36254857973645804,0.017092281723891618
b_regularityreverse:gend_headFem,1.0744536581284836,0.17919720351397184,0.7758854147533628,1.3677674633450265
b_gend_headFem:stud_gendF,-0.0016879211172573943,0.12710479402314986,-0.2110121415757168,0.20185008060406223
b_gend_headFem:pos_headADJ,1.7822133277725745,0.40515794083553114,1.136014877179898,2.459910438919823
b_gend_headFem:pos_headDET,-1.7396382420284235,0.39493271160341975,-2.401941185525941,-1.1173812348523615
b_gend_headFem:pos_headPRON,-1.1648030841995725,0.8235052480600344,-2.515516635237703,0.23114369290061693
b_gend_headFem:pos_headPROPN,0.7598972636659082,0.5588415347127585,-0.16121547742949696,1.6703411451146917
b_stud_gendF:pos_headADJ,-0.07390081109405011,0.24448002739546174,-0.4828520478149587,0.3326984334993436
b_stud_gendF:pos_headDET,-0.30196990782735456,0.41650493774755726,-1.004426613389612,0.37685345596616804
b_stud_gendF:pos_headPRON,-1.1682851884313923,0.7441057118785245,-2.4258557513112335,0.040007389637197834
b_stud_gendF:pos_headPROPN,-0.32286213445921785,0.47614414786405096,-1.1321914881470758,0.44775291870215156
b_gend_headFem:pos_depMUADJMU,-0.15579498651103096,1.1375579655458665,-2.0341835979442977,1.7110068857410443
b_gend_headFem:pos_depADJ,-1.1373377216126606,0.2260878484896175,-1.5115042841790116,-0.7667287599314075
b_gend_headFem:pos_depNOUN,0.9053766109732382,0.38588557217700775,0.27154965041457213,1.5565208563107575
b_gend_headFem:pos_depPRON,-0.7783682297119833,0.5165034255601779,-1.6431525536252745,0.07021085285548984
b_gend_headFem:pos_depPROPN,-1.5429701246860232,0.3541472143382982,-2.13868479232956,-0.9685390673293907
b_stud_gendF:pos_depMUADJMU,-0.08447677654410475,1.096551292063526,-1.9173253313989629,1.7260330236795527
b_stud_gendF:pos_depADJ,-0.04089985551693783,0.20777581401253337,-0.38712349730741874,0.29790678074963944
b_stud_gendF:pos_depNOUN,-0.5604392738591671,0.2974034826186373,-1.0530281552136849,-0.08627212839251687
b_stud_gendF:pos_depPRON,0.2732530873270073,0.5081172289856489,-0.5535520251373345,1.1069192662545984
b_stud_gendF:pos_depPROPN,-0.6299526337818291,0.35450280952975866,-1.2208417550756558,-0.03974991548294447
b_pos_headADJ:pos_depMUADJMU,0.45183379225489406,1.067543528185117,-1.2803910718867115,2.239384634662261
b_pos_headDET:pos_depMUADJMU,-0.008842270306510696,1.5363453093669077,-2.495624444132305,2.4930937304057745
b_pos_headPRON:pos_depMUADJMU,-0.012664633292916163,1.4921874428648556,-2.5315894322631634,2.477265203557809
b_pos_headPROPN:pos_depMUADJMU,-0.001841455666506546,1.4719919787010203,-2.4528126683532623,2.414482016236948
b_pos_headADJ:pos_depADJ,2.647495877587132,0.5146120273922007,1.8289941320428162,3.5056732930424337
b_pos_headDET:pos_depADJ,0.1433256698574232,1.1439425768884965,-1.7656318420923398,2.0267436823089553
b_pos_headPRON:pos_depADJ,-0.5991056361148528,0.9674054882726633,-2.1383746467214575,1.0339172050466552
b_pos_headPROPN:pos_depADJ,0.5143088333276851,0.5881538827291545,-0.44297452088764827,1.4865518085932143
b_pos_headADJ:pos_depNOUN,2.3067594204951036,0.3333400844025636,1.7496022862509657,2.8430523281251947
b_pos_headDET:pos_depNOUN,0.47373857784581047,0.673127457362999,-0.6360743805978932,1.5815585944789394
b_pos_headPRON:pos_depNOUN,1.259373347161775,1.203616596265689,-0.687980874292921,3.268165556591519
b_pos_headPROPN:pos_depNOUN,2.8477520158142364,0.5433366239940997,1.9330729359494248,3.739633257613409
b_pos_headADJ:pos_depPRON,2.0781135426188913,0.538470128014315,1.190948952949943,2.9640140316505246
b_pos_headDET:pos_depPRON,-0.6292905290634565,0.8333227072663152,-1.987629575434005,0.7710231008516052
b_pos_headPRON:pos_depPRON,0.5754363228079343,1.3503257764934464,-1.6398572745788536,2.8391001538721494
b_pos_headPROPN:pos_depPRON,1.5496978424225893,1.088698693926068,-0.2781411187190888,3.3026786265047923
b_pos_headADJ:pos_depPROPN,1.3417548307085883,0.4091183976982641,0.6704476087801934,2.0202555352666254
b_pos_headDET:pos_depPROPN,-0.10585139212542424,0.927707227743593,-1.6475937066215278,1.4328416333546585
b_pos_headPRON:pos_depPROPN,-1.0649775449854564,1.28113449645127,-3.152448612698683,1.0956463586482479
b_pos_headPROPN:pos_depPROPN,0.423475611459726,0.8803049532851577,-0.9930305951563504,1.860899036677327
b_gend_headFem:stud_gendF:pos_headADJ,-0.6057721195083614,0.4814912995279686,-1.415770743055361,0.2077530305641606
