term,estimate,std.error,lower,upper
b_Intercept,3.9329337637309125,0.1024371645570262,3.7619385374509258,4.101403471294524
b_courseSPA_2,0.024133131553260218,0.05951803723776372,-0.07431348172649165,0.12372491134855695
b_courseSPA_3,0.13603387887661425,0.059865640414107885,0.034969027652785076,0.232745444174622
b_regularityopaque,-0.8189616768444967,0.05474217302190498,-0.909433725011826,-0.7289506266416116
b_regularityreverse,-1.405954731308329,0.085475649877930035,-1.547071637088522,-1.2634138958597632
b_languageother,0.27497172564883426,0.12491470079019078,0.07162803717703478,0.4804825068740673
b_languagetype_1,0.5564123597673428,0.09975246332689049,0.3971940737629629,0.7255615807235772
b_languagetype_2,-0.15597728491951574,0.108536354833614,-0.3358756867481767,0.026220557622389024
b_span,-0.26230371200917774,0.020777275227309638,-0.29656815673974324,-0.22823010525265056
b_stud_gendF,0.07771687657930304,0.10688672539672994,-0.10115600157951446,0.24975642223877575
b_gend_headFem,-1.4627757553433878,0.11210784520171835,-1.6440306616709972,-1.2789576175411406
b_pos_headADJ,-2.562834961403664,0.2079538670910615,-2.9087040720493014,-2.21869974335362
b_pos_headDET,-0.5422395446237587,0.3382600833062516,-1.068545228429846,0.030177546768856853
b_pos_headPRON,1.0541891734080802,0.6961302891382751,-0.05738290729537245,2.2430034794254063
b_pos_headPROPN,-3.0849506464149443,0.3632330596509063,-3.68200071690111,-2.482650101261178
b_pos_depMUADJMU,0.4495692403889304,1.0583242309696093,-1.2628239171080686,2.1953397850834904
b_pos_depADJ,-0.08086529330932922,0.17467354414706332,-0.36768479086580413,0.20508186054524613
b_pos_depNOUN,-1.9413771327373168,0.2623300415223349,-2.364904234926257,-1.4973437152634308
b_pos_depPRON,-0.8799595051345895,0.41338691864314486,-1.5504068023796929,-0.17289429159480765
b_pos_depPROPN,0.17233289788671938,0.3095204147148392,-0.31608045077809754,0.6916802451845399
b_gend_depFem,0.9339557833915635,0.054791518828715656,0.8439782308089976,1.024225096998214
b_stud_gendF:gend_headFem,0.01587883332144416,0.1244834810479516,-0.18611847707422208,0.22064941376522668
b_stud_gendF:pos_headADJ,-0.05228769697601436,0.246099252984623,-0.44953759176501873,0.3584273238413667
b_stud_gendF:pos_headDET,-0.2640968065251064,0.41551383671362513,-0.9691488040821289,0.40411666603232876
b_stud_gendF:pos_headPRON,-1.1590790487036615,0.754273260435186,-2.3938690543347354,0.04734052558246738
b_stud_gendF:pos_headPROPN,-0.28681415426348433,0.4786921176785051,-1.0705503803052763,0.4926263441867273
b_gend_headFem:pos_headADJ,1.726153601483026,0.38835926444750046,1.091372097712776,2.3725387206699837
b_gend_headFem:pos_headDET,-1.8510890649347225,0.3956152867273805,-2.509885310750135,-1.2300134450000009
b_gend_headFem:pos_headPRON,-1.2586460027140551,0.8188206976197187,-2.5894677779945594,0.12576012531703398
b_gend_headFem:pos_headPROPN,0.5972502501148207,0.5753659046861879,-0.35160412436091193,1.5346740496274311
b_stud_gendF:pos_depMUADJMU,-0.09015885487376678,1.0654707331373514,-1.9060957929065188,1.6362496132162796
b_stud_gendF:pos_depADJ,-0.022167335601884892,0.20806754877898306,-0.35734314348885243,0.3208687774219369
b_stud_gendF:pos_depNOUN,-0.5464602630049133,0.2900812493103811,-1.027414555548614,-0.08457105326820542
b_stud_gendF:pos_depPRON,0.31017682910663014,0.5021187242551213,-0.5275305307414401,1.1210132369737311
b_stud_gendF:pos_depPROPN,-0.5870298962451231,0.35066147952462695,-1.1641629853958704,-0.0116425089873403
b_gend_headFem:pos_depMUADJMU,-0.15162904996241272,1.1401496011912193,-2.0284729659973606,1.7160609487605238
b_gend_headFem:pos_depADJ,-1.1636888483603371,0.22800866516128693,-1.5380790372744497,-0.7822905808187159
