term,estimate,std.error,lower,upper
b_Intercept,3.967987574562939,0.08180885024617367,3.832849252481614,4.103595098988467
b_courseSPA_2,0.01909149793588994,0.06556746752740057,-0.08661701936047625,0.1260009654022444
b_courseSPA_3,0.17308907874780383,0.06529281662577024,0.06651922818184175,0.28372374600790917
b_regularityopaque,-0.7253465290858327,0.09252392131218401,-0.8785999002773678,-0.575840829832874
b_regularityreverse,-1.4294232992989728,0.13519832012860025,-1.646528384501599,-1.203200491438971
b_languageother,0.2863723964334211,0.12796275097751042,0.08012549228166856,0.4981236192389657
b_languagetype_1,0.5398562204138568,0.10090874486946594,0.37273990078194064,0.7048122862251521
b_languagetype_2,-0.18507015686867673,0.10585190466838873,-0.3588552375506674,-0.011206296338831974
b_stud_gendF,-0.003360087123879322,0.06256819505787731,-0.10541030508034703,0.09917863006735343
b_span,-0.2944090630206149,0.018975230362219188,-0.32468865254449186,-0.26295411983974404
b_gend_headFem,-1.6079413318016211,0.0555797595971362,-1.701303185027352,-1.5166396213770708
b_gend_depFem,0.9799688818923491,0.05595259077457788,0.8905099955132014,1.0738158838281144
b_pos_headADJ,-0.7339169221471988,0.07118433173445496,-0.8504794314976959,-0.6148312967487667
b_pos_headDET,-1.3834997443291248,0.0926497004743327,-1.53282702174935,-1.231139657657308
b_pos_headPRON,-0.7737385953133529,0.22454480736292443,-1.1233922350465433,-0.4056128095443172
b_pos_headPROPN,-1.6254640191555194,0.1548378273806122,-1.8732285243322566,-1.367566095213473
b_pos_depMUADJMU,-0.6772468820176284,0.18646590634017982,-0.9817094135322815,-0.3651541553637241
b_pos_depADJ,-0.510944593148951,0.06106024449002944,-0.6088940379631586,-0.408881181112075
b_pos_depNOUN,-1.1537865984754818,0.08749961097183225,-1.2969436445969178,-1.0115875513076027
b_pos_depPRON,-0.5179964009246468,0.1336443945882252,-0.7375019204319839,-0.2996570291831596
b_pos_depPROPN,-0.7855791155140521,0.08676262741679101,-0.9277749603940159,-0.6471621963624765
b_courseSPA_2:regularityopaque,-0.03335751378167056,0.12679406838238816,-0.23681642685054904,0.17206342826405815
b_courseSPA_3:regularityopaque,-0.2517702371435313,0.11963069449806449,-0.4433937808661905,-0.0493632136472818
b_courseSPA_2:regularityreverse,0.09954814667972352,0.19046329098310225,-0.2096470718569908,0.4126356896606819
b_courseSPA_3:regularityreverse,0.33672413482263913,0.19420158881329438,0.01639657136143096,0.6490792404765733
sd_sis__Intercept,0.6365167948713056,0.03183608063801562,0.5844211814343635,0.68887035419207
"r_sis[912000868,Intercept]",0.2953001089937893,0.5796518194967071,-0.63510398578860106,1.2517355357467674
"r_sis[912005290,Intercept]",0.27125592801753223,0.5742094622977656,-0.6548960267512539,1.2471207629884384
"r_sis[912011022,Intercept]",0.02206402211319423,0.5423842900589021,-0.8659586224611987,0.9194282679681132
"r_sis[912015280,Intercept]",-0.09608125954206206,0.5062912411133386,-0.8942920221809108,0.7538090917946989
"r_sis[912025018,Intercept]",0.13028170731695252,0.4779532699259808,-0.6334361070618866,0.9395696768627066
"r_sis[912065638,Intercept]",0.02579185515009597,0.5730299673656792,-0.908953117159147,0.9857807043229685
"r_sis[912073358,Intercept]",0.11336690428601696,0.5346104933845535,-0.743121816841909,0.9906598070090309
"r_sis[912080765,Intercept]",0.11819969887989841,0.5076840945185155,-0.7020443749972997,0.9487908737511717
"r_sis[912085841,Intercept]",-0.4151920600074115,0.42282066843146876,-1.0868597224584617,0.2852400078096266
"r_sis[912087043,Intercept]",0.3806646674204284,0.5563104228673738,-0.5171715955838613,1.3295177769851292
"r_sis[912093875,Intercept]",0.18548389795652453,0.45525372819876664,-0.5277506586572936,0.9471243524203837
"r_sis[912114916,Intercept]",0.7444131350431218,0.5032805762057773,-0.043789409551106044,1.5886290598379795
"r_sis[912143699,Intercept]",0.37326036515809996,0.5577206866694867,-0.4973238172283831,1.3183524917209009
"r_sis[912150080,Intercept]",0.7925892348072241,0.44069698201125135,0.08429119046808255,1.544078974112843
"r_sis[912165732,Intercept]",0.18139776454586035,0.5577127616417995,-0.7298280400578633,1.1185202937138754
"r_sis[912174367,Intercept]",-0.22199842950900167,0.4070666452552816,-0.8800139160117388,0.4710119042291315
"r_sis[912181923,Intercept]",0.22549504822300764,0.5322400118034226,-0.6365490229815576,1.1139787517563278
"r_sis[912197234,Intercept]",0.31123174882465443,0.4509744675431479,-0.4292233301743667,1.0778323909949772
"r_sis[912201463,Intercept]",0.2862195716895066,0.5786555885278439,-0.6373055993917127,1.240942580633126
"r_sis[912204570,Intercept]",0.3918421844293396,0.5590489836655195,-0.5098417286451745,1.3367484107218843
"r_sis[912214502,Intercept]",0.7820492188066713,0.491457045568998,-0.007652029136567032,1.6078925997948763
"r_sis[912232542,Intercept]",0.1632445563309453,0.5325132502445328,-0.7036042219795864,1.0632630493595794
