term,estimate,std.error,lower,upper
b_Intercept,4.9926817036841245,0.22780797227689598,4.615998811881586,5.373894438622804
b_sem_typeloc,-2.5310499541965616,0.26002223848981054,-2.956277146249044,-2.0992315994232915
b_sem_typeprog,-1.8081440869496275,0.34023697011159826,-2.362881932243375,-1.2460173361473692
b_sem_typetemp,-4.635944669341484,0.25099302070786794,-5.056064553941759,-4.227530266488299
b_courseSPA002,-0.16171650028425974,0.3285808229772079,-0.6885675410614615,0.3839601991540993
b_courseSPA003,-0.15748180158837174,0.3592838377461799,-0.735130215372282,0.4479542375179802
b_languageother,0.715495571494042,0.5632303008517157,-0.1675703517322866,1.6980188486871175
b_languagetype_1,0.6180588178342713,0.4430575324868031,-0.09276507394075237,1.3581801639285878
b_languagetype_2,0.33518023212584613,0.5475579243086911,-0.514511402267454,1.2912602181669495
b_sem_typeloc:courseSPA002,1.3428762155058465,0.38284946050622815,0.7025875557669088,1.9653384982013633
b_sem_typeprog:courseSPA002,1.467437788426284,0.5047327210505494,0.6416717333025812,2.3134092686700924
b_sem_typetemp:courseSPA002,0.8324194192514818,0.3726279348001994,0.21019578494278077,1.4297332056052892
b_sem_typeloc:courseSPA003,1.0214245939475946,0.40281885867049844,0.35939868382698736,1.6653616548166272
b_sem_typeprog:courseSPA003,1.4742823530866873,0.5769346741065657,0.5163210501860482,2.423638446493892
b_sem_typetemp:courseSPA003,-0.13031690156497266,0.41119266329175597,-0.8078083953457835,0.5253673118108678
b_sem_typeloc:languageother,-0.31841612273116865,0.6513261711814174,-1.418755737148265,0.725221980579681
b_sem_typeprog:languageother,1.5173087603953301,1.0564159248730165,-0.0959905876060456,3.3316202638283756
b_sem_typetemp:languageother,-1.0330704441714957,0.6227014942248342,-2.101669590653038,-0.03578325496698498
b_sem_typeloc:languagetype_1,-0.14892875062092747,0.5199476724812363,-1.0276555029565035,0.6866208332220377
b_sem_typeprog:languagetype_1,2.1718672252456814,0.9832818444341342,0.657577075870265,3.9111594671474923
