term,estimate,std.error,lower,upper
b_Intercept,5.067163937550174,0.2219577540517728,4.716091021520242,5.439477920728078
b_sem_typeloc,-2.624380244162953,0.24360626436589886,-3.030669943663439,-2.230132472993733
b_sem_typeprog,-1.5012077686523493,0.31889884720884265,-2.0214032425298143,-0.9528613288195105
b_sem_typetemp,-4.794003225370581,0.23575119468366415,-5.191411298637222,-4.411288368214391
b_courseSPA002,-0.2076690736593383,0.33532549895226715,-0.7593420891601314,0.34462710509058725
b_courseSPA003,-0.18694137260130983,0.35383829074859025,-0.7712577184319724,0.3879749138407814
b_languageother,0.14856343770711536,0.29537124874519144,-0.33209342637755057,0.6285882731237706
b_languagetype_1,0.30458989905069417,0.2228231377308549,-0.055962919833748494,0.680391860185161
b_languagetype_2,0.23938970694528713,0.3256487404044757,-0.29617614742096665,0.7752663417581281
b_sem_typeloc:courseSPA002,1.3569491021843632,0.3883868522929607,0.7158852135283764,1.9926502066786314
b_sem_typeprog:courseSPA002,1.346763471940914,0.5087137513962529,0.49156263688822927,2.1543747411019796
b_sem_typetemp:courseSPA002,0.928397856413123,0.37592638667870226,0.3033719113530802,1.542470761568237
b_sem_typeloc:courseSPA003,1.0716163792693614,0.3939430391895803,0.41895287535794623,1.7165783538674413
b_sem_typeprog:courseSPA003,1.3210476094872057,0.5741376000035752,0.3777049417863687,2.27202463361914
b_sem_typetemp:courseSPA003,-0.03387936223580232,0.4002782410569798,-0.6969603996369553,0.6170055194319362
sd_sis__Intercept,1.39000677011847,0.09718452087103598,1.2340624612414295,1.5517325280396304
"r_sis[912000868,Intercept]",0.3538300610943664,1.2841769466061945,-1.7101259016491002,2.552328176195105
"r_sis[912005290,Intercept]",0.7170771220429127,1.0889764385091603,-0.9485156483042194,2.6317639828149018
"r_sis[912011022,Intercept]",0.03732298079819075,1.3630727078987377,-2.2157281784503553,2.2462728188311765
"r_sis[912015280,Intercept]",1.1860859268844925,1.071944644233194,-0.4808395122379302,3.0095426704069554
"r_sis[912065638,Intercept]",-0.28575218343032976,1.0094030214452585,-1.8812272203500937,1.4420771903150562
"r_sis[912073358,Intercept]",-1.0840828365462547,1.1067302251685043,-2.8420742099582217,0.7972506820471844
"r_sis[912080765,Intercept]",-0.4502736897242205,0.8121305848925326,-1.75219159505084,0.9499567227558458
"r_sis[912085841,Intercept]",0.11283094584805475,1.3175709540965632,-2.083675708270101,2.2593826998107875
"r_sis[912087043,Intercept]",-0.31847214599540324,1.0679847565470189,-1.9677722456348368,1.5103453473035546
"r_sis[912093875,Intercept]",-0.5599083478431822,0.9756972467381605,-2.0726734961650473,1.1394577607225815
"r_sis[912114916,Intercept]",0.628816025460033,1.1740255129360977,-1.169369106564113,2.6142297908387406
"r_sis[912143699,Intercept]",0.21446141693744591,1.2716281438142591,-1.729541935685827,2.393633387813043
"r_sis[912150080,Intercept]",1.3277737514174015,0.9987643081246489,-0.22089824832938076,3.03556956313729
"r_sis[912197234,Intercept]",0.03975753526239398,1.3834579971127368,-2.2064481246683973,2.327810473181747
"r_sis[912201463,Intercept]",0.043853045587876706,1.3871370663065934,-2.233808726717493,2.318132696713115
"r_sis[912204570,Intercept]",0.34417224046743405,1.28265467445268,-1.7432817677976429,2.5191067350214067
"r_sis[912214502,Intercept]",0.12114816391062637,1.353601150478919,-2.059590496953894,2.3630467712578707
"r_sis[912232542,Intercept]",-0.785233714842467,1.1102405651123801,-2.622392016513192,1.0447282539111322
"r_sis[912246460,Intercept]",0.17381857257495867,1.3078166384940084,-1.8849687491439107,2.3715435503271283
"r_sis[912252577,Intercept]",0.3087929082320942,1.2547687757918469,-1.696118387454602,2.492441496156139
"r_sis[912271396,Intercept]",0.12011154289758691,1.3446067978478708,-2.0660831745035626,2.384545939700977
"r_sis[912280565,Intercept]",0.3109446302969428,1.2296911002994038,-1.713689594662808,2.3746299571848986
"r_sis[912301716,Intercept]",0.2231146545121684,1.2786876402667584,-1.8304974730087313,2.4197240905912496
"r_sis[912307150,Intercept]",0.47156872175286285,1.182937709882322,-1.3849464572559596,2.4740549960433174
"r_sis[912308531,Intercept]",0.6250870782489957,1.1680756079211239,-1.1778875937319622,2.618182365123231
"r_sis[912309365,Intercept]",0.36835096390507666,1.2179801597271236,-1.5700104333783607,2.43714213752083
"r_sis[912314198,Intercept]",0.2957907237221891,1.2836645312253097,-1.7157840151439323,2.409196409808794
"r_sis[912330965,Intercept]",0.20970811124679878,1.2820564835997272,-1.7915579623837217,2.417627413900778
"r_sis[912331689,Intercept]",0.2603045548678993,1.2267763071814068,-1.7006061019911916,2.3135301149059617
"r_sis[912598176,Intercept]",-1.5848984299973161,0.7810410660654429,-2.850903994127713,-0.2742308111864812
"r_sis[912650881,Intercept]",-0.23680851742551398,0.8242591685030148,-1.561227931508634,1.1305324133513361
"r_sis[912651851,Intercept]",0.7246884110567358,1.1549994123731273,-1.0794983737374608,2.6841045490528628
"r_sis[912659691,Intercept]",0.20398732018946825,1.325786018216379,-1.9724051166294074,2.3737392695489223
"r_sis[912667913,Intercept]",0.26576112482945397,1.2481541259863747,-1.7738580657406842,2.3435270579330334
"r_sis[912672416,Intercept]",0.8451109742364892,1.1984817645297932,-1.061794811238637,2.862450270376042
"r_sis[912679370,Intercept]",0.05592542403262082,0.9970140554182662,-1.5745907527302279,1.732508589264167
"r_sis[912685649,Intercept]",-0.587614035620939,1.1049950395323729,-2.379747313939702,1.2651278615659431
"r_sis[912688439,Intercept]",0.2955402960413558,1.2376553351618622,-1.6674493469045177,2.4166782041068644
"r_sis[912692483,Intercept]",0.8829665084069956,1.1418878145685876,-0.9362068365604327,2.8055352673711607
"r_sis[912695286,Intercept]",-0.6126997192676424,1.0384866952315541,-2.2564551810892706,1.165534719547979
"r_sis[912695532,Intercept]",0.4046075615583947,1.20682672738394,-1.489779739930719,2.40626470433691
"r_sis[912697284,Intercept]",0.19043068552602413,0.9709363600614048,-1.39895639853992,1.8473383208792604
